Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
12-01-2017,2324.4,2360,2304,2347,2344.35,1285187,30004.96
13-01-2017,2348,2357.95,2237.85,2250,2249.3,5117790,116517.77
16-01-2017,2250,2273.9,2228,2261.8,2258.55,1682404,37954.29
17-01-2017,2254.9,2287.8,2252.8,2280,2278.75,1504978,34270.02
18-01-2017,2278,2298,2265.45,2295,2295.1,1568287,35793.02
19-01-2017,2295,2295.15,2282.95,2290,2291,1125838,25774.01
20-01-2017,2287,2300,2265,2288,2285.35,1018623,23255.92
23-01-2017,2265,2313.5,2259.8,2307.1,2306.7,1159273,26640.66
24-01-2017,2304,2323,2290,2320,2318.35,1141319,26366.71
25-01-2017,2322.6,2360,2318.05,2357,2353,2055824,48151
27-01-2017,2345.05,2378.75,2345.05,2359,2357.8,1435829,33950.68
30-01-2017,2341,2351.95,2318.15,2338.85,2332.9,1288978,30065.38
31-01-2017,2320,2332.05,2200.05,2232,2229.8,2333402,52303.22
01-02-2017,2220,2239.95,2155.55,2164.9,2167.9,2432076,52917.12
02-02-2017,2170.05,2219,2153,2204.45,2207.65,3004741,65535.91
03-02-2017,2209.7,2243,2191,2238.8,2232.55,1076686,23919.54
06-02-2017,2258,2258.5,2214.95,2242,2240.75,1204455,26908.66
07-02-2017,2244,2252.6,2226,2245.9,2244.6,907319,20352.76
08-02-2017,2244.9,2282.6,2244.05,2281,2270.95,1106292,25119.77
09-02-2017,2275,2328,2270.2,2317,2317.3,2016601,46539.44
10-02-2017,2311,2424.45,2311,2382.9,2397.95,2891080,68330.47
13-02-2017,2396,2429,2382.35,2409.1,2414.25,1909906,46036.67
14-02-2017,2419.65,2419.65,2398,2398.15,2406.25,1016664,24500.97
15-02-2017,2397,2428,2375.1,2423.45,2413.7,962486,23153.28
16-02-2017,2460,2478,2435.6,2450,2447.75,2087840,51209.37
17-02-2017,2472,2475.6,2402,2415,2407.9,1361662,32969.54
20-02-2017,2425,2555,2408.1,2505,2502.2,1986974,49255.32
21-02-2017,2514,2525.9,2455.15,2461.5,2465.35,2750556,68498.04
22-02-2017,2465.9,2470,2400.15,2409.95,2411.5,2252748,54617.97
23-02-2017,2415,2493.25,2415,2479,2481.8,2426676,59881.4
27-02-2017,2479.1,2502,2470.05,2492,2489.85,1069946,26633.32
28-02-2017,2489.5,2490,2450,2460,2466.25,1177414,29031.54
01-03-2017,2479.9,2501.9,2470,2475.3,2479.55,565187,14051.36
02-03-2017,2486.7,2510,2470.05,2503.2,2501.45,772471,19294.38
03-03-2017,2492,2499.7,2475.4,2490,2494.05,506985,12616.17
06-03-2017,2480,2484,2454.55,2477.4,2472.5,700347,17281.72
07-03-2017,2482.9,2505,2475.05,2505,2499.8,755836,18854.64
08-03-2017,2502,2520,2492.2,2515.5,2512.2,895755,22449.67
09-03-2017,2514.15,2524,2504.05,2522,2519.75,429234,10801.99
10-03-2017,2519.6,2549.55,2513.95,2542.3,2542.25,585710,14865.9
14-03-2017,2556.8,2587.15,2551.05,2569.85,2567.5,1701147,43720.98
15-03-2017,2572,2572.15,2493.85,2499,2498.3,1511248,37972.87
16-03-2017,2506,2527,2506,2521.95,2520.9,785909,19795.65
17-03-2017,2546,2546,2509.75,2532.15,2525.75,1296576,32752.8
20-03-2017,2525.95,2525.95,2466,2476.1,2480,1743770,43318.87
21-03-2017,2482,2492,2465,2484.85,2486.7,1686850,41842.2
22-03-2017,2480.15,2496,2469.95,2472.3,2478.95,944358,23424.14
23-03-2017,2482,2485.05,2447.2,2457.95,2460.35,1310319,32233.95
24-03-2017,2469.8,2469.8,2423.3,2428,2427.2,2549907,62165.81
27-03-2017,2426.95,2440,2406,2411,2412.05,1090635,26378.09
28-03-2017,2410,2443.4,2410,2430.7,2429.95,576579,14021.76
29-03-2017,2436,2450.8,2425.6,2443.1,2444.6,858882,20956.57
30-03-2017,2444.9,2465,2435,2436.7,2441,1493043,36557
31-03-2017,2438.4,2440.85,2415,2423.1,2431.8,933522,22653.21
03-04-2017,2435,2435,2408.2,2410,2411.7,598444,14470.38
05-04-2017,2419.9,2419.9,2395,2404.5,2401.25,1452784,34890.32
06-04-2017,2400,2410,2392.55,2395,2400.05,860352,20645.33
07-04-2017,2394.9,2433.25,2392.15,2432,2429.05,1138506,27539.49
10-04-2017,2432,2449,2405,2408,2422.25,1271632,30962.73
11-04-2017,2417.3,2443.1,2406,2419.65,2419.3,778892,18923.59
12-04-2017,2422.5,2428,2383,2392,2393.25,525269,12624.35
13-04-2017,2400,2409,2321.05,2335,2328.65,1250236,29264.59
17-04-2017,2330.4,2332.9,2295.15,2319,2314.85,1135441,26225.16
18-04-2017,2330,2334.2,2302.05,2302.05,2308.8,865310,20070.52
19-04-2017,2263.5,2348.7,2252.8,2302,2299.15,2813406,64637.24
20-04-2017,2305.3,2332,2290.95,2325,2325.5,634421,14650.52
21-04-2017,2329.1,2335.65,2301,2312,2310.8,580577,13433.54
24-04-2017,2300,2339.65,2282.5,2328,2328.1,1000010,23172.74
25-04-2017,2328,2344.45,2302.7,2310,2311.5,1574355,36416.07
26-04-2017,2340,2343.95,2303.05,2310,2310.35,1093719,25295.62
27-04-2017,2306.05,2327.8,2277.65,2289.8,2302.65,2886593,66599.93
28-04-2017,2294,2298.75,2268,2275,2273.15,1270255,28980.77
02-05-2017,2294,2302,2280,2288.15,2289.9,1191348,27298.41
03-05-2017,2295,2345,2268.5,2337.8,2337.3,1757203,40796.35
04-05-2017,2349.95,2350,2308.8,2331.9,2330.1,1354104,31506.9
05-05-2017,2308,2332.5,2302.5,2323,2320.5,841237,19512.9
08-05-2017,2321,2347.4,2317.7,2342,2342.45,535891,12526.85
09-05-2017,2343.95,2361,2332.55,2355,2352.55,895135,21030.95
10-05-2017,2355,2356.15,2316,2335.75,2332.45,603194,14056.27
11-05-2017,2347.3,2360,2322.75,2350.65,2349.45,1035651,24217.29
12-05-2017,2343.3,2369.9,2320.05,2369.9,2360.65,1157223,27205.9
15-05-2017,2375.1,2377.95,2341.6,2368,2365.1,908802,21380.43
16-05-2017,2380,2435,2373.45,2425.1,2429.15,1800513,43397.03
17-05-2017,2433.5,2460.75,2423,2450,2455.35,1438099,35137.29
18-05-2017,2450,2572,2442.25,2525,2536.2,2569297,64894.78
19-05-2017,2536.2,2540.55,2486,2503.85,2507.15,893022,22384.3
22-05-2017,2510,2553.75,2510,2535,2531.35,831970,21054.61
23-05-2017,2533.2,2564.15,2514,2523.7,2521.7,1374298,34776.45
24-05-2017,2534.8,2570,2529.65,2567.1,2559.15,1267274,32252.28
25-05-2017,2577,2637.55,2568,2615.05,2624.6,2047047,53333.77
26-05-2017,2625,2626.85,2564.65,2570.05,2578.25,681275,17665.43
29-05-2017,2579,2596.5,2564,2572,2572.85,874645,22545.25
30-05-2017,2560,2575.95,2525,2548.2,2551.1,463817,11849.32
31-05-2017,2533,2572.5,2528,2539.95,2546.6,1251365,31905.89
01-06-2017,2530,2564,2530,2553,2553.6,540032,13786.18
02-06-2017,2556.25,2591.85,2552.5,2560,2564.9,677824,17412.2
05-06-2017,2565,2619.9,2560.15,2616,2603.95,750094,19331.4
06-06-2017,2631,2708.95,2630,2705,2696,2973360,80077.81
07-06-2017,2697,2700,2576.55,2613.95,2615.25,2463888,64675.89
08-06-2017,2598,2604.95,2515.5,2520,2521.6,1665357,42357.31
09-06-2017,2520,2547.4,2486,2518.6,2507,1574017,39559.5
12-06-2017,2497,2512.9,2470.4,2484.9,2487.2,813253,20229.48
13-06-2017,2465,2481.1,2447,2450,2451.55,587707,14486.35
14-06-2017,2455,2476,2455,2465.4,2470.2,744571,18386.51
15-06-2017,2469,2469.7,2405,2410,2411.2,1498599,36385.09
16-06-2017,2414.95,2435,2386.5,2395,2399.7,1225213,29441.42
19-06-2017,2416.9,2446.35,2405.15,2432,2431.7,822371,19987.76
20-06-2017,2431,2449,2380.3,2443.6,2445,835479,20278.28
21-06-2017,2440,2442.15,2397.2,2406.75,2406.3,828909,19995.3
22-06-2017,2409,2431,2385,2391.45,2394.85,2887941,69397.87
23-06-2017,2399.4,2413.95,2354,2359.8,2361.7,712378,17017.11
27-06-2017,2350.6,2384.7,2331.6,2348,2342.85,987165,23270.75
28-06-2017,2349.9,2358,2335,2346.25,2350.05,894863,20992.52
29-06-2017,2359,2372.05,2323.1,2328.95,2333.25,1235913,28951.51
30-06-2017,2324.4,2377,2323.1,2361,2362.35,876924,20704.28
03-07-2017,2357.4,2383.05,2343.1,2371,2373.6,737978,17478.72
04-07-2017,2373.3,2380.45,2350.05,2360.8,2366.85,607567,14380.53
05-07-2017,2360.8,2365,2345,2358,2356,407928,9604.33
06-07-2017,2359,2361.9,2340.1,2350.05,2347.55,513394,12058.35
07-07-2017,2350,2356.45,2325.5,2332,2331.95,616045,14436.98
10-07-2017,2341,2444.9,2341,2435,2434.95,398392,9667.14
11-07-2017,2426,2514.8,2426,2482.5,2475.8,1768752,43831.95
12-07-2017,2482.5,2483.3,2430.1,2441,2439.45,1323225,32463.16
13-07-2017,2445,2472,2426.6,2439,2446.4,1565980,38358.73
14-07-2017,2383,2425,2375,2399.1,2397.45,2254216,54014.99
17-07-2017,2397.7,2422.1,2382.2,2397.1,2395.45,1105911,26570.95
18-07-2017,2396.15,2443,2396.15,2415.1,2408.35,954001,23068.24
19-07-2017,2415.5,2460,2415.1,2449.25,2449.6,1957788,47809.44
20-07-2017,2449.25,2456.9,2430.5,2437,2444.7,591252,14433.94
21-07-2017,2434.9,2500,2434.55,2496,2491.2,1074208,26567.05
24-07-2017,2482,2540,2482,2535,2530.7,1135701,28613.64
25-07-2017,2525.75,2580,2518.4,2579,2571.5,1339416,34187.36
26-07-2017,2560,2575,2547,2552,2556,729913,18683.3
27-07-2017,2542.2,2584.8,2466.5,2477,2481.7,2127652,53188.06
28-07-2017,2481,2493.05,2442,2484.95,2484.3,691376,17059.08
31-07-2017,2471,2519,2463,2494.95,2491.8,1009831,25145.1
01-08-2017,2500,2520.75,2491,2495.15,2501.65,873730,21861.95
02-08-2017,2500,2508,2462,2475,2473.8,625512,15540.9
03-08-2017,2480,2502,2466.45,2490.05,2489.45,941274,23407.1
04-08-2017,2490.8,2528.3,2488,2525,2522.8,693945,17423.96
07-08-2017,2516.5,2520,2481.2,2507.4,2503.45,942760,23486.82
08-08-2017,2512,2528.6,2496.3,2500.15,2503.05,536979,13465.5
09-08-2017,2500,2522.85,2493.3,2508.35,2512,496473,12468.03
10-08-2017,2509,2520.6,2486.35,2520,2511.45,763086,19071.17
11-08-2017,2499.9,2535,2483,2492.65,2496.05,697368,17460.6
14-08-2017,2503,2509.9,2463,2468,2469.4,393252,9781.2
16-08-2017,2484,2543.8,2465.2,2490.15,2492.35,686670,17082.02
17-08-2017,2500.7,2505,2462.1,2485.55,2485.65,876187,21729.78
18-08-2017,2474,2549.9,2471.4,2515,2513.8,1418678,35762.82
21-08-2017,2505.5,2549,2494.3,2513.2,2528.8,1152417,29209.42
22-08-2017,2523,2539.5,2492,2500,2497.55,565663,14232.52
23-08-2017,2505,2516.8,2473.15,2491.6,2489.45,781136,19430.94
24-08-2017,2497.7,2517.95,2486.15,2498.05,2496.6,811954,20264.87
28-08-2017,2504.6,2505.4,2461,2491,2487.3,1018398,25253.79
29-08-2017,2482,2496,2463.95,2475.05,2470.85,656301,16230.11
30-08-2017,2481,2490,2460.1,2485,2484.55,485391,12030.21
31-08-2017,2485,2504.4,2466.65,2498,2496.35,892332,22218.3
01-09-2017,2480,2498.05,2436.55,2460.6,2456.45,851165,20877.7
04-09-2017,2453.1,2461,2438,2457,2456.2,531272,13027.11
05-09-2017,2460,2490,2437.05,2484.65,2484.35,582997,14359.97
06-09-2017,2468.15,2474.85,2450,2453,2453.2,614382,15081.66
07-09-2017,2458,2468.4,2451.05,2460,2460.1,435318,10702.73
08-09-2017,2453.75,2474,2452.55,2465.15,2470.6,510567,12591.26
11-09-2017,2471.2,2482.95,2450,2455,2454.45,366382,9025.4
12-09-2017,2473.9,2497,2457,2497,2488.45,698230,17243.6
13-09-2017,2500,2531.65,2475.2,2492.7,2489.2,639490,16015.9
14-09-2017,2482,2497.6,2471.9,2485,2486.95,540755,13433.42
15-09-2017,2499,2517,2485,2504,2506.05,1472036,36850.86
18-09-2017,2504.95,2518.95,2489.25,2505,2499.05,363300,9092.33
19-09-2017,2505,2505,2491.5,2498,2498.25,391377,9770.93
20-09-2017,2514,2514,2474.3,2496,2493.55,667321,16588.85
21-09-2017,2491.05,2541,2480,2525,2524.9,1219370,30605.45
22-09-2017,2519.9,2526.9,2492,2509,2503.6,1217698,30542.5
25-09-2017,2496.55,2534,2492.75,2510,2510.75,799779,20115.28
26-09-2017,2510,2526.4,2466,2475,2474.65,724615,18012.39
27-09-2017,2490,2512.2,2473.75,2495.1,2495,1005178,25086.34
28-09-2017,2494.7,2514,2452,2472.75,2476.45,2166433,53738.2
29-09-2017,2479,2484,2421.5,2437.6,2435.95,992507,24370.25
03-10-2017,2440,2454.3,2427.05,2452,2448.45,961503,23469.06
04-10-2017,2449.6,2454,2425,2442,2442.3,650389,15872.5
05-10-2017,2441,2443.45,2424.4,2430,2429.6,842343,20510.78
06-10-2017,2430,2455,2428.05,2451,2446.65,694594,16972.4
09-10-2017,2441.05,2467.95,2441.05,2449.1,2454.1,886808,21795.29
10-10-2017,2455,2469.95,2451.25,2453.4,2459.25,611005,15029.2
11-10-2017,2460,2514.45,2456.75,2500,2500.35,763873,19053.65
12-10-2017,2513,2555,2507,2546.9,2548.2,2503178,63317.34
13-10-2017,2548.2,2608.95,2523,2559.75,2558.6,2033160,52092.88
16-10-2017,2555.05,2590,2555.05,2587,2584.4,609295,15706.77
17-10-2017,2585,2614.95,2577.55,2594.6,2594.55,721508,18747.43
18-10-2017,2595,2613.65,2580,2592,2586.6,757072,19594.82
19-10-2017,2592,2595.8,2571,2583.4,2583.9,43411,1120.86
23-10-2017,2584,2629,2547.45,2590,2587.9,943044,24510.29
24-10-2017,2620,2620.9,2569.05,2575,2578.4,669510,17280.89
25-10-2017,2578.5,2614,2555,2560,2559.9,552553,14259.52
26-10-2017,2535.1,2569.15,2517.9,2531.7,2538.85,1503776,38213.29
27-10-2017,2538,2593.15,2530.3,2580,2584.3,704635,18090.75
30-10-2017,2586,2620,2581.7,2615.1,2616.2,568626,14822.9
31-10-2017,2601.3,2640,2601.3,2618.75,2624,796317,20925.79
01-11-2017,2624,2626.85,2578.85,2607.75,2602.85,370941,9621.75
02-11-2017,2608.5,2674,2606.75,2623.05,2626.15,734211,19381.59
03-11-2017,2632.4,2636.7,2602.8,2622,2620.1,333443,8735.41
06-11-2017,2620,2671.8,2611.75,2660.15,2665.55,688500,18187.52
07-11-2017,2670,2768,2666.05,2710,2710.05,1348446,36656.65
08-11-2017,2723,2759,2718.25,2737,2735,701126,19219.35
09-11-2017,2750,2750,2719.3,2740,2736.4,576216,15744.63
10-11-2017,2722.2,2726,2693.35,2710,2708.75,678283,18360.07
13-11-2017,2702.05,2777.4,2702.05,2756.55,2758.95,748498,20638.09
14-11-2017,2756.55,2756.55,2707.5,2710,2714.6,828626,22527.15
15-11-2017,2706,2755,2701.35,2710,2705.3,3335417,91281.29
16-11-2017,2710,2763,2686.95,2739.9,2746.65,826741,22603.13
17-11-2017,2748.1,2748.1,2703.6,2708.2,2707.3,662732,18025.58
20-11-2017,2715,2726.9,2695.3,2697.9,2703.45,507249,13746.33
21-11-2017,2701,2701,2666,2670.25,2672.95,763870,20460.45
22-11-2017,2673,2709.7,2672.4,2681.4,2680.65,911312,24522.35
23-11-2017,2681,2693,2669,2676.55,2681.25,396735,10649.38
24-11-2017,2682,2702.9,2673.1,2688.2,2688.05,1143756,30747.1
27-11-2017,2688,2695.9,2662.2,2683.05,2685.85,928393,24868.4
28-11-2017,2686,2702.4,2670,2681.05,2685.3,455858,12213.42
29-11-2017,2677.5,2693,2650,2653.65,2658.15,723766,19358.56
30-11-2017,2653.65,2666.95,2623,2635,2637,2149981,56789
01-12-2017,2635,2668,2621.5,2630,2629.95,515572,13651.04
04-12-2017,2622,2658.5,2602.95,2630,2632.35,629552,16556.23
05-12-2017,2631,2651.7,2628.15,2633,2635.55,583957,15423.08
06-12-2017,2636,2645,2612.85,2635,2633.3,703759,18491.08
07-12-2017,2632.3,2645.95,2615,2617.95,2617.25,663150,17398.57
08-12-2017,2618,2645,2597,2600,2601.5,692774,18162.37
11-12-2017,2608.35,2672.65,2608.35,2670,2661.1,504001,13282.69
12-12-2017,2661,2662,2607.4,2609.55,2612.15,941123,24696.38
13-12-2017,2611.4,2651.45,2601,2633.5,2628.4,1480729,38973.86
14-12-2017,2632,2632,2531.1,2558.2,2557.8,2752075,70420
15-12-2017,2563.75,2584.45,2536.85,2543.95,2545.6,1359069,34695.92
18-12-2017,2537,2588.95,2494.35,2576.6,2580.5,1090332,27787.74
19-12-2017,2576,2597.8,2564.7,2577.4,2575.3,900976,23273.87
20-12-2017,2582,2592.75,2550.65,2592,2588.95,788785,20300.2
21-12-2017,2587,2608,2580.05,2582.1,2595.7,646824,16785.69
22-12-2017,2604,2663.9,2590.2,2640,2646.75,1832832,48319.49
26-12-2017,2686,2689.75,2631.6,2650.35,2649.45,1087893,28868.39
27-12-2017,2649.45,2658.5,2610.5,2617,2619.9,369642,9729.74
28-12-2017,2608.8,2653.5,2605.65,2631,2626.95,1302544,34262.57
29-12-2017,2623.1,2708.9,2618.55,2700,2701.2,1304771,34940.69
01-01-2018,2682.3,2694.8,2635,2650,2645.6,675880,17944.18
02-01-2018,2660,2669.6,2620.2,2631,2631.2,960145,25358
03-01-2018,2632,2669,2631.2,2639,2638.65,628560,16651.86
04-01-2018,2650,2662,2640,2650,2657.1,456541,12098.07
05-01-2018,2650,2699.5,2650,2695,2689.2,576853,15488.21
08-01-2018,2700,2726.85,2681.85,2708.8,2714.4,621110,16830.46
09-01-2018,2715,2721,2676.55,2708.95,2709,1074698,29055.11
10-01-2018,2711,2816,2694.65,2803,2806.6,1682925,46504.24
11-01-2018,2810,2821.9,2782.2,2792.5,2790.5,1260524,35251.61
12-01-2018,2805,2805,2740.55,2769.9,2776.35,1680157,46444.23
15-01-2018,2777.15,2808,2735.05,2737.4,2746.1,728607,20170.15
16-01-2018,2756,2861.65,2750.55,2860,2850.85,2133876,60484.65
17-01-2018,2870,2925,2862.15,2895,2888.95,2140403,62079.46
18-01-2018,2897,2933,2868.05,2926.55,2918.2,1104739,31997.12
19-01-2018,2930.55,2982,2903.65,2974.85,2959.3,910000,26670.01
22-01-2018,2961,3134.7,2922,3090,3116.4,2183555,66645.66
23-01-2018,3114.95,3142.35,3090.05,3097.9,3102,1619805,50408.79
24-01-2018,3090,3259.05,3082.65,3174.95,3174.6,2810769,89651.88
25-01-2018,3175,3179.8,3081,3133,3121.05,1916922,59866.62
29-01-2018,3131.4,3225,3122,3199.25,3198.85,1570530,50196.39
30-01-2018,3180,3203.8,3143.7,3152.15,3152.85,787379,24932.03
31-01-2018,3137,3150,3098.6,3111.15,3112.35,1521607,47461.05
01-02-2018,3124,3190,3088.8,3150,3138.6,1200315,37764.74
02-02-2018,3120,3190,3103.45,3153,3153.65,1228245,38901.63
05-02-2018,3110,3188,3076.85,3110,3103.2,1378871,43003.56
06-02-2018,3010,3077.15,2985,3000,2997.25,1328653,40137.44
07-02-2018,3027,3031,2947.45,2959,2955.05,1090162,32435.12
08-02-2018,2979.75,3027.6,2959,2966.2,2974.2,1377502,41327.16
09-02-2018,2950,2994,2896.65,2978.3,2971.7,1051229,30910.37
12-02-2018,2978.3,3023.35,2955.55,2960.15,2967.3,987281,29434.08
14-02-2018,2970,2974.45,2892.5,2900,2911.8,1423766,41853.67
15-02-2018,2931.95,2943,2905.1,2922,2925.85,1232618,36059.54
16-02-2018,2923,2999.6,2923,2931,2933.05,1257878,37302.56
19-02-2018,2945,2953.3,2895.2,2923.65,2923.6,784112,22959.55
20-02-2018,2928,2985.05,2927.9,2943,2944.75,944534,27951.26
21-02-2018,2974,3062.6,2960.05,3042.35,3042.3,1544614,46589.38
22-02-2018,3052,3079,3022.5,3040.05,3050.2,1731505,52773.42
23-02-2018,3050,3089,2992.1,3078,3075.8,1681250,51189.36
26-02-2018,3075,3089.95,3021.2,3025.6,3031.7,681941,20758.94
27-02-2018,3041,3078.55,3032,3042,3042.35,858900,26234.43
28-02-2018,3035,3063.95,3021.45,3033.4,3035.05,1353432,41146.52
01-03-2018,3049,3061.2,3020,3033,3037.7,859062,26134.81
05-03-2018,3049,3113.65,3032.95,3103,3105.85,1429084,43955.23
06-03-2018,3122,3127,3030.15,3041,3042.8,953382,29434.03
07-03-2018,3070,3089,3018.5,3028.7,3027.45,958886,29200.78
08-03-2018,3054.9,3054.9,2987.5,3001.85,3003.95,975913,29449.17
09-03-2018,3005,3063.2,2977.2,3035,3034.1,936218,28373.81
12-03-2018,3043,3083.9,3035.5,3046.95,3052.15,1045670,32006.69
13-03-2018,2924.9,2939.7,2872,2886.1,2886.8,44033577,1268361.56
14-03-2018,2892.95,2923.05,2875.05,2887.85,2886.9,1834334,53188.8
15-03-2018,2895,2902.55,2855.6,2867,2869.7,1174453,33788.1
16-03-2018,2868.8,2872,2805,2828,2825.7,3598741,101999.79
19-03-2018,2829,2848,2820,2828.75,2831,1744970,49425.94
20-03-2018,2820,2873.2,2819,2870,2864.85,2012492,57401.63
21-03-2018,2872.5,2884.3,2850,2856.1,2856.75,1953839,55992.39
22-03-2018,2859.95,2875.95,2822.55,2824,2831.35,1163047,33072.11
23-03-2018,2802,2834.1,2798.05,2809.2,2818.15,1827061,51464.39
26-03-2018,2819,2827.4,2781.55,2817,2817,1482105,41681.65
27-03-2018,2825,2863,2823.05,2843.8,2847.7,1247287,35492.78
28-03-2018,2835.9,2875,2825,2849.35,2849.15,3432827,97984.21
02-04-2018,2840,2914,2840,2903,2909.65,831494,24021.39
03-04-2018,2892.1,2929.9,2892.1,2908.4,2911.25,968645,28167.43
04-04-2018,2929.45,2934,2892,2906.9,2910.9,1420910,41418.24
05-04-2018,2926.55,2963.75,2920.35,2954.1,2957.95,904712,26684.99
06-04-2018,2954,2960,2926.55,2939.7,2950.3,564509,16617.4
09-04-2018,2939.7,2963.5,2915,2925.05,2923.9,617933,18147.96
10-04-2018,2925.7,2957.25,2925.7,2933.4,2937.6,592266,17433.81
11-04-2018,2950.6,3025,2945.6,3010,3014.15,1562208,46673.84
12-04-2018,3010,3150,3007.95,3136,3139.25,3057180,95270.47
13-04-2018,3150,3240.8,3132.1,3145.5,3153.3,4089559,130104.04
16-04-2018,3116,3199.95,3110.75,3185.05,3187.65,3135137,99364.61
17-04-2018,3187.65,3194.95,3147.2,3163.6,3166.6,1650862,52263.2
18-04-2018,3166,3193.45,3145.85,3162.7,3159.1,1216533,38522.32
19-04-2018,3179.9,3217.2,3165.75,3191.15,3191.15,2410476,76907.75
20-04-2018,3250,3422.35,3240,3414,3402.45,9232831,309398.51
23-04-2018,3424,3557.9,3389.55,3395.9,3408.65,7592955,264086.57
24-04-2018,3410,3443.15,3342.5,3380,3385.65,4157168,140749.38
25-04-2018,3385,3483,3365.05,3466,3470.25,4098287,141195.85
26-04-2018,3467,3560,3467,3523.95,3539.25,6067517,214112.74
27-04-2018,3525,3544,3420,3458,3451.95,2250665,78221.68
30-04-2018,3451.95,3549,3437.6,3529,3532.1,1729279,60932.2
02-05-2018,3530.5,3532.2,3471.3,3500,3499.75,1579023,55218.26
03-05-2018,3509.8,3526,3470.4,3481.75,3481.85,1880775,65856.82
04-05-2018,3492,3497,3470,3479,3480.75,1173622,40902.42
07-05-2018,3490,3490,3410.9,3428,3420.95,1742213,59904.35
08-05-2018,3434.7,3486.5,3396.7,3440.2,3441.2,1496410,51593.22
09-05-2018,3440.2,3494.75,3440.2,3488.5,3489.3,1307525,45514.23
10-05-2018,3502.95,3511.15,3440.2,3446.3,3451.25,1929339,67113.81
11-05-2018,3454.2,3485,3442.5,3461,3456.95,1313938,45476.37
14-05-2018,3457,3471,3410.8,3440,3433.55,1216947,41714.6
15-05-2018,3450,3495.8,3433.7,3487,3482.4,976445,33960.47
16-05-2018,3479.95,3509,3475.25,3497,3493.9,824225,28800.12
17-05-2018,3512.95,3533.15,3476,3480.8,3491.8,1484024,52084.64
18-05-2018,3480.8,3517.7,3458,3495,3502.05,937498,32698.61
